01653,UNIQUE,WORCESTER,MA,42.259998,-71.800003
01615,INVALID,WORCESTER,MA,42.259998,-71.800003
01614,INVALID,WORCESTER,MA,42.259998,-71.800003
01613,INVALID,WORCESTER,MA,42.259998,-71.800003
01612,STANDARD,WORCESTER,MA,42.310001,-71.930000
01612,STANDARD,PAXTON,MA,42.310001,-71.930000
01611,STANDARD,CHERRY VALLEY,MA,42.230000,-71.870003
01610,STANDARD,WORCESTER,MA,42.259998,-71.800003
01609,STANDARD,WORCESTER,MA,42.259998,-71.800003
01608,STANDARD,WORCESTER,MA,42.259998,-71.800003
01607,STANDARD,WORCESTER,MA,42.259998,-71.800003
01606,STANDARD,GREENDALE,MA,42.259998,-71.800003
01606,STANDARD,WORCESTER,MA,42.259998,-71.800003
01605,STANDARD,WORCESTER,MA,42.259998,-71.800003
01604,STANDARD,WORCESTER,MA,42.259998,-71.800003
01603,STANDARD,WEBSTER SQUARE,MA,42.259998,-71.800003
01603,STANDARD,WORCESTER,MA,42.259998,-71.800003
01602,STANDARD,WEST SIDE,MA,42.259998,-71.800003
01602,STANDARD,WORCESTER,MA,42.259998,-71.800003
01601,INVALID,WORCESTER,MA,42.259998,-71.800003
01784,INVALID,WOODVILLE,MA,42.230000,-71.550003
01888,INVALID,WOBURN,MA,42.480000,-71.150002
01815,UNIQUE,BANK OF AMERICA,MA,42.480000,-71.150002
01815,UNIQUE,WOBURN,MA,42.480000,-71.150002
01813,UNIQUE,MELLON FINANCIAL SERVICES,MA,42.480000,-71.150002
01813,UNIQUE,WOBURN,MA,42.480000,-71.150002
01807,UNIQUE,NATIONAL GRID,MA,42.480000,-71.150002
01807,UNIQUE,WOBURN,MA,42.480000,-71.150002
01801,STANDARD,WOBURN,MA,42.480000,-71.150002
01890,STANDARD,WINCHESTER,MA,42.450001,-71.139999
01477,INVALID,WINCHDON SPGS,MA,42.689999,-72.010002
01477,INVALID,WINCHENDON SPRINGS,MA,42.689999,-72.010002
01475,STANDARD,WINCHENDON,MA,42.680000,-72.040001
01887,STANDARD,WILMINGTON,MA,42.549999,-71.160004
02382,STANDARD,WHITMAN,MA,42.080002,-70.930000
01588,STANDARD,LINWOOD,MA,42.110001,-71.669998
01588,STANDARD,WHITINSVILLE,MA,42.110001,-71.669998
02381,INVALID,PLYMOUTH,MA,41.930000,-70.589996
02381,INVALID,WHT HORSE BCH,MA,41.930000,-70.589996
02381,INVALID,WHITE HORSE BEACH,MA,41.930000,-70.589996
02090,STANDARD,ISLINGTON,MA,42.209999,-71.209999
02090,STANDARD,WESTWOOD,MA,42.209999,-71.209999
02576,STANDARD,W WAREHAM,MA,41.779999,-70.750000
02576,STANDARD,WEST WAREHAM,MA,41.779999,-70.750000
01568,STANDARD,WEST UPTON,MA,42.169998,-71.610001
01568,STANDARD,W UPTON,MA,42.169998,-71.610001
01568,STANDARD,UPTON,MA,42.169998,-71.610001
02575,INVALID,TISBURY,MA,41.380001,-70.669998
02575,INVALID,WEST TISBURY,MA,41.380001,-70.669998
01985,STANDARD,WEST NEWBURY,MA,42.799999,-71.000000
01473,STANDARD,WESTMINSTER,MA,42.549999,-71.900002
01441,UNIQUE,TYCO,MA,42.580002,-71.980003
01441,UNIQUE,GARDNER,MA,42.580002,-71.980003
01441,UNIQUE,WESTMINSTER,MA,42.580002,-71.980003
02672,INVALID,W HYANNISPRT,MA,41.660000,-70.330002
02672,INVALID,WEST HYANNISPORT,MA,41.660000,-70.330002
02671,STANDARD,WEST HARWICH,MA,41.669998,-70.110001
01472,INVALID,W GROTON,MA,42.610001,-71.620003
01472,INVALID,WEST GROTON,MA,42.610001,-71.620003
01886,STANDARD,NABNASSET,MA,42.580002,-71.430000
01886,STANDARD,FORGE VILLAGE,MA,42.580002,-71.430000
01886,STANDARD,WESTFORD,MA,42.580002,-71.430000
02574,INVALID,W FALMOUTH,MA,41.599998,-70.639999
02574,INVALID,WEST FALMOUTH,MA,41.599998,-70.639999
02670,STANDARD,W DENNIS,MA,41.660000,-70.160004
02670,STANDARD,WEST DENNIS,MA,41.660000,-70.160004
02669,INVALID,WEST CHATHAM,MA,41.680000,-69.989998
01585,STANDARD,WESTBROOKFIELD,MA,42.230000,-72.139999
01585,STANDARD,W BROOKFIELD,MA,42.230000,-72.139999
01585,STANDARD,WEST BROOKFIELD,MA,42.230000,-72.139999
02379,STANDARD,W BRIDGEWATER,MA,42.009998,-71.000000
02379,STANDARD,WEST BRIDGEWATER,MA,42.009998,-71.000000
01583,STANDARD,WESTBOYLSTON,MA,42.360001,-71.779999
01583,STANDARD,OAKDALE,MA,42.360001,-71.779999
01583,STANDARD,WEST BOYLSTON,MA,42.360001,-71.779999
01885,INVALID,WEST BOXFORD,MA,42.669998,-71.029999
01582,UNIQUE,WESTBORO,MA,42.259998,-71.610001
01582,UNIQUE,NATIONAL GRID CO,MA,42.259998,-71.610001
01582,UNIQUE,WESTBOROUGH,MA,42.259998,-71.610001
01581,STANDARD,WESTBORO,MA,42.259998,-71.610001
01581,STANDARD,WESTBOROUGH,MA,42.259998,-71.610001
01580,UNIQUE,WESTBORO,MA,42.259998,-71.610001
01580,UNIQUE,EMC,MA,42.259998,-71.610001
01580,UNIQUE,WESTBOROUGH,MA,42.259998,-71.610001
02668,STANDARD,W BARNSTABLE,MA,41.700001,-70.370003
02668,STANDARD,W BARNSTBLE,MA,41.700001,-70.370003
02668,STANDARD,WEST BARNSTABLE,MA,41.700001,-70.370003
01984,STANDARD,WENHAM,MA,42.599998,-70.879997
02667,STANDARD,WELLFLEET,MA,41.930000,-70.029999
01571,STANDARD,DUDLEY,MA,42.049999,-71.930000
01570,STANDARD,DUDLEY HILL,MA,42.040001,-71.870003
01570,STANDARD,WEBSTER,MA,42.040001,-71.870003
01778,STANDARD,COCHITUATE,MA,42.360001,-71.360001
01778,STANDARD,WAYLAND,MA,42.360001,-71.360001
02571,STANDARD,WAREHAM,MA,41.759998,-70.709999
02081,STANDARD,WALPOLE,MA,42.130001,-71.239998
01880,STANDARD,WAKEFIELD,MA,42.500000,-71.059998
02573,INVALID,TISBURY,MA,41.450001,-70.599998
02573,INVALID,VINEYARD HVN,MA,41.450001,-70.599998
02573,INVALID,VINEYARD HAVEN,MA,41.450001,-70.599998
02573,INVALID,WEST CHOP,MA,41.450001,-70.599998
02568,STANDARD,WEST TISBURY,MA,41.450001,-70.599998
02568,STANDARD,TISBURY,MA,41.450001,-70.599998
02568,STANDARD,NORTH TISBURY,MA,41.450001,-70.599998
02568,STANDARD,VINEYARD HVN,MA,41.450001,-70.599998
02568,STANDARD,VINEYARD HAVEN,MA,41.450001,-70.599998
01569,STANDARD,UXBRIDGE,MA,42.080002,-71.599998
01879,STANDARD,TYNGSBOROUGH,MA,42.680000,-71.410004
01879,STANDARD,TYNGSBORO,MA,42.680000,-71.410004
02666,INVALID,TRURO,MA,42.000000,-70.059998
01474,STANDARD,W TOWNSEND,MA,42.660000,-71.739998
01474,STANDARD,TOWNSEND,MA,42.660000,-71.739998
01474,STANDARD,WEST TOWNSEND,MA,42.660000,-71.739998
01469,STANDARD,TOWNSEND,MA,42.660000,-71.699997
01983,STANDARD,TOPSFIELD,MA,42.630001,-70.949997
01876,STANDARD,TEWKSBURY,MA,42.610001,-71.230003
01468,STANDARD,TEMPLETON,MA,42.549999,-72.059998
01590,STANDARD,WILKINSONVILLE,MA,42.150002,-71.760002
01590,STANDARD,WILKINSONVILE,MA,42.150002,-71.760002
01590,STANDARD,SUTTON,MA,42.150002,-71.760002
01776,STANDARD,NORTH SUDBURY,MA,42.360001,-71.400002
01776,STANDARD,N SUDBURY,MA,42.360001,-71.400002
01776,STANDARD,SUDBURY,MA,42.360001,-71.400002
01566,STANDARD,STURBRIDGE,MA,42.090000,-72.059998
01518,STANDARD,STURBRIDGE,MA,42.119999,-72.110001
01518,STANDARD,FISKDALE,MA,42.119999,-72.110001
01775,STANDARD,STOW,MA,42.430000,-71.500000
02072,STANDARD,STOUGHTON,MA,42.110001,-71.099998
01467,INVALID,STILL RIVER,MA,42.490002,-71.610001
01564,STANDARD,STERLING JUNCTION,MA,42.430000,-71.750000
01564,STANDARD,STERLING,MA,42.430000,-71.750000
01562,STANDARD,LAMBS GROVE,MA,42.240002,-71.989998
01562,STANDARD,SPENCER,MA,42.240002,-71.989998
02673,STANDARD,YARMOUTH,MA,41.650002,-70.239998
02673,STANDARD,SOUTH YARMOUTH,MA,41.650002,-70.239998
02673,STANDARD,W YARMOUTH,MA,41.650002,-70.239998
02673,STANDARD,WEST YARMOUTH,MA,41.650002,-70.239998
02664,STANDARD,YARMOUTH,MA,41.669998,-70.199997
02664,STANDARD,SO YARMOUTH,MA,41.669998,-70.199997
02664,STANDARD,S YARMOUTH,MA,41.669998,-70.199997
02664,STANDARD,BASS RIVER,MA,41.669998,-70.199997
02664,STANDARD,SOUTH YARMOUTH,MA,41.669998,-70.199997
02663,INVALID,S WELLFLEET,MA,41.889999,-69.980003
02663,INVALID,SOUTH WELLFLEET,MA,41.889999,-69.980003
02071,STANDARD,WALPOLE,MA,42.090000,-71.269997
02071,STANDARD,S WALPOLE,MA,42.090000,-71.269997
02071,STANDARD,SOUTH WALPOLE,MA,42.090000,-71.269997
02662,INVALID,SOUTH ORLEANS,MA,41.750000,-69.989998
01561,INVALID,SO LANCASTER,MA,42.430000,-71.690002
01561,INVALID,S LANCASTER,MA,42.430000,-71.690002
01561,INVALID,SOUTH LANCASTER,MA,42.430000,-71.690002
02661,INVALID,SOUTH HARWICH,MA,41.669998,-70.040001
01982,STANDARD,HAMILTON,MA,42.619999,-70.860001
01982,STANDARD,S HAMILTON,MA,42.619999,-70.860001
01982,STANDARD,SOUTH HAMILTON,MA,42.619999,-70.860001
01560,STANDARD,SAUNDERSVILLE,MA,42.169998,-71.680000
01560,STANDARD,SOUTH GRAFTON,MA,42.169998,-71.680000
02375,STANDARD,SO EASTON,MA,42.029999,-71.099998
02375,STANDARD,S EASTON,MA,42.029999,-71.099998
02375,STANDARD,EASTON,MA,42.029999,-71.099998
02375,STANDARD,SOUTH EASTON,MA,42.029999,-71.099998
02660,STANDARD,S DENNIS,MA,41.700001,-70.150002
02660,STANDARD,SOUTH DENNIS,MA,41.700001,-70.150002
02659,STANDARD,SOUTH CHATHAM,MA,41.680000,-70.019997
02366,INVALID,CARVER,MA,41.830002,-70.720001
02366,INVALID,SOUTH CARVER,MA,41.830002,-70.720001
01550,STANDARD,SANDERSDALE,MA,42.080002,-72.029999
01550,STANDARD,GLOBE VILLAGE,MA,42.080002,-72.029999
01550,STANDARD,SOUTHBRIDGE,MA,42.080002,-72.029999
01772,STANDARD,SOUTHBORO,MA,42.299999,-71.510002
01772,STANDARD,SOUTHBOROUGH,MA,42.299999,-71.510002
01745,STANDARD,SOUTHBORO,MA,42.290001,-71.500000
01745,STANDARD,SOUTHBOROUGH,MA,42.290001,-71.500000
01745,STANDARD,FAYVILLE,MA,42.290001,-71.500000
01546,UNIQUE,CENTRAL MASS P & D CTR,MA,42.299999,-71.709999
01546,UNIQUE,SHREWSBURY,MA,42.299999,-71.709999
01545,STANDARD,EDGEMERE,MA,42.299999,-71.709999
01545,STANDARD,SHREWSBURY,MA,42.299999,-71.709999
01464,STANDARD,SHIRLEY CTR,MA,42.540001,-71.650002
01464,STANDARD,SHIRLEY CENTER,MA,42.540001,-71.650002
01464,STANDARD,SHIRLEY,MA,42.540001,-71.650002
01770,STANDARD,SHERBORN,MA,42.230000,-71.360001
02070,INVALID,WRENTHAM,MA,42.049999,-71.349998
02070,INVALID,SHELDONVILLE,MA,42.049999,-71.349998
02067,STANDARD,SHARON,MA,42.110001,-71.180000
02066,STANDARD,SCITUATE HARBOR,MA,42.180000,-70.730003
02066,STANDARD,SCITUATE CENTER,MA,42.180000,-70.730003
02066,STANDARD,SCITUATE,MA,42.180000,-70.730003
02060,INVALID,SCITUATE,MA,42.209999,-70.760002
02060,INVALID,N SCITUATE,MA,42.209999,-70.760002
02060,INVALID,NORTH SCITUATE,MA,42.209999,-70.760002
02055,INVALID,SCITUATE,MA,42.189999,-70.760002
02055,INVALID,MINOT,MA,42.189999,-70.760002
02040,INVALID,SCITUATE,MA,42.189999,-70.760002
02040,INVALID,GREENBUSH,MA,42.189999,-70.760002
02563,STANDARD,SANDWICH,MA,41.750000,-70.489998
01971,INVALID,SALEM,MA,42.509998,-70.889999
01970,STANDARD,SALEM,MA,42.509998,-70.900002
02562,STANDARD,SAGAMORE BCH,MA,41.790001,-70.529999
02562,STANDARD,SAGAMORE BEACH,MA,41.790001,-70.529999
02561,INVALID,SAGAMORE,MA,41.779999,-70.529999
01543,STANDARD,RUTLAND,MA,42.360001,-71.949997
01969,STANDARD,ROWLEY,MA,42.709999,-70.870003
01966,STANDARD,PIGEON COVE,MA,42.639999,-70.610001
01966,STANDARD,ROCKPORT,MA,42.639999,-70.610001
02370,STANDARD,ROCKLAND,MA,42.130001,-70.910004
01542,STANDARD,ROCHDALE,MA,42.200001,-71.900002
01867,STANDARD,READING,MA,42.529999,-71.099998
02368,STANDARD,RANDOLPH,MA,42.169998,-71.050003
02657,STANDARD,PROVINCETOWN,MA,42.060001,-70.199997
01541,STANDARD,PRINCETON,MA,42.450001,-71.860001
01965,INVALID,PRIDES CRSSNG,MA,42.560001,-70.860001
01965,INVALID,PRIDES CROSSING,MA,42.560001,-70.860001
02559,STANDARD,BOURNE,MA,41.689999,-70.629997
02559,STANDARD,POCASSET,MA,41.689999,-70.629997
02367,STANDARD,PLYMPTON,MA,41.950001,-70.809998
02362,INVALID,PLYMOUTH,MA,41.950001,-70.660004
02361,INVALID,PLYMOUTH,MA,41.950001,-70.660004
02360,STANDARD,CEDARVILLE,MA,41.950001,-70.660004
02360,STANDARD,PLYMOUTH,MA,41.950001,-70.660004
01866,INVALID,PINEHURST,MA,42.529999,-71.230003
01463,STANDARD,EAST PEPPERELL,MA,42.660000,-71.580002
01463,STANDARD,E PEPPERELL,MA,42.660000,-71.580002
01463,STANDARD,PEPPERELL,MA,42.660000,-71.580002
02359,STANDARD,EAST PEMBROKE,MA,42.060001,-70.800003
02359,STANDARD,PEMBROKE,MA,42.060001,-70.800003
01961,INVALID,PEABODY,MA,42.529999,-70.970001
01960,STANDARD,WEST PEABODY,MA,42.529999,-70.970001
01960,STANDARD,PEABODY,MA,42.529999,-70.970001
01540,STANDARD,OXFORD,MA,42.110001,-71.870003
02655,STANDARD,OSTERVILLE,MA,41.619999,-70.379997
02653,STANDARD,ORLEANS,MA,41.790001,-70.000000
02558,INVALID,ONSET,MA,41.740002,-70.660004
02557,STANDARD,OAK BLUFFS,MA,41.450001,-70.559998
01865,INVALID,NUTTINGS LAKE,MA,42.540001,-71.250000
01865,INVALID,NUTTING LAKE,MA,42.540001,-71.250000
02062,STANDARD,NORWOOD,MA,42.180000,-71.190002
02061,STANDARD,NORWELL,MA,42.160000,-70.779999
01538,INVALID,N UXBRIDGE,MA,42.049999,-71.639999
01538,INVALID,NORTH UXBRIDGE,MA,42.049999,-71.639999
02652,INVALID,NORTH TRURO,MA,42.040001,-70.089996
01889,UNIQUE,N READING,MA,42.560001,-71.059998
01889,UNIQUE,MASSACHUSETTS DISTRICT,MA,42.560001,-71.059998
01889,UNIQUE,NORTH READING,MA,42.560001,-71.059998
01864,STANDARD,N READING,MA,42.560001,-71.059998
01864,STANDARD,NORTH READING,MA,42.560001,-71.059998
02358,INVALID,PEMBROKE,MA,42.090000,-70.779999
02358,INVALID,N PEMBROKE,MA,42.090000,-70.779999
02358,INVALID,NORTH PEMBROKE,MA,42.090000,-70.779999
01537,STANDARD,NORTH OXFORD,MA,42.160000,-71.879997
02059,INVALID,MARSHFIELD,MA,42.099998,-70.709999
02059,INVALID,N MARSHFIELD,MA,42.099998,-70.709999
02059,INVALID,NORTH MARSHFIELD,MA,42.099998,-70.709999
01536,STANDARD,NO GRAFTON,MA,42.230000,-71.690002
01536,STANDARD,N GRAFTON,MA,42.230000,-71.690002
01536,STANDARD,NORTH GRAFTON,MA,42.230000,-71.690002
02565,INVALID,NORTH FALMOUTH,MA,41.630001,-70.639999
02565,INVALID,N FALMOUTH,MA,41.630001,-70.639999
02565,INVALID,SILVER BEACH,MA,41.630001,-70.639999
02556,STANDARD,N FALMOUTH,MA,41.639999,-70.629997
02556,STANDARD,NORTH FALMOUTH,MA,41.639999,-70.629997
02357,UNIQUE,STONEHILL COLL,MA,42.049999,-71.099998
02357,UNIQUE,EASTON,MA,42.049999,-71.099998
02357,UNIQUE,STONEHILL COLLEGE,MA,42.049999,-71.099998
02357,UNIQUE,STONEHILL COL,MA,42.049999,-71.099998
02357,UNIQUE,NORTH EASTON,MA,42.049999,-71.099998
02356,STANDARD,NO EASTON,MA,42.049999,-71.099998
02356,STANDARD,N EASTON,MA,42.049999,-71.099998
02356,STANDARD,EASTON,MA,42.049999,-71.099998
02356,STANDARD,NORTH EASTON,MA,42.049999,-71.099998
02651,INVALID,NORTH EASTHAM,MA,41.840000,-69.970001
01863,STANDARD,N CHELMSFORD,MA,42.630001,-71.389999
01863,STANDARD,NORTH CHELMSFORD,MA,42.630001,-71.389999
02650,STANDARD,N CHATHAM,MA,41.700001,-69.949997
02650,STANDARD,NORTH CHATHAM,MA,41.700001,-69.949997
02355,INVALID,EAST CARVER,MA,41.910000,-70.790001
02355,INVALID,CARVER,MA,41.910000,-70.790001
02355,INVALID,NORTH CARVER,MA,41.910000,-70.790001
01535,STANDARD,N BROOKFIELD,MA,42.270000,-72.080002
01535,STANDARD,NORTH BROOKFIELD,MA,42.270000,-72.080002
01534,STANDARD,ROCKDALE,MA,42.150002,-71.650002
01534,STANDARD,NORTHBRIDGE,MA,42.150002,-71.650002
01532,STANDARD,NORTHBORO,MA,42.310001,-71.639999
01532,STANDARD,NORTHBOROUGH,MA,42.310001,-71.639999
01862,STANDARD,BILLERICA,MA,42.570000,-71.290001
01862,STANDARD,N BILLERICA,MA,42.570000,-71.290001
01862,STANDARD,NORTH BILLERICA,MA,42.570000,-71.290001
02351,STANDARD,ABINGTON,MA,42.110001,-70.949997
02056,STANDARD,NORFOLK,MA,42.110001,-71.309998
01952,STANDARD,SALISBURY BEACH,MA,42.830002,-70.839996
01952,STANDARD,SALISBURY BCH,MA,42.830002,-70.839996
01952,STANDARD,SALISBURY,MA,42.830002,-70.839996
01951,STANDARD,PLUM ISLAND,MA,42.799999,-71.000000
01951,STANDARD,NEWBURYPORT,MA,42.799999,-71.000000
01951,STANDARD,NEWBURY,MA,42.799999,-71.000000
01950,STANDARD,PLUM ISLAND,MA,42.810001,-70.879997
01950,STANDARD,NEWBURYPORT,MA,42.810001,-70.879997
01531,STANDARD,NEW BRAINTREE,MA,42.310001,-72.129997
01760,STANDARD,SOUTH NATICK,MA,42.279999,-71.349998
01760,STANDARD,SO NATICK,MA,42.279999,-71.349998
01760,STANDARD,S NATICK,MA,42.279999,-71.349998
01760,STANDARD,NORTH NATICK,MA,42.279999,-71.349998
01760,STANDARD,NO NATICK,MA,42.279999,-71.349998
01760,STANDARD,N NATICK,MA,42.279999,-71.349998
01760,STANDARD,NATICK,MA,42.279999,-71.349998
02584,INVALID,NANTUCKET,MA,41.270000,-70.099998
02564,INVALID,SCONSET,MA,41.270000,-70.000000
02564,INVALID,NANTUCKET,MA,41.270000,-70.000000
02564,INVALID,SIASCONSET,MA,41.270000,-70.000000
02554,STANDARD,NANTUCKET,MA,41.270000,-70.099998
02553,INVALID,MONUMENT BCH,MA,41.709999,-70.599998
02553,INVALID,MONUMENT BEACH,MA,41.709999,-70.599998
02350,INVALID,HANSON,MA,42.020000,-70.839996
02350,INVALID,MONPONSETT,MA,42.020000,-70.839996
01529,STANDARD,MILLVILLE,MA,42.029999,-71.580002
02054,STANDARD,MILLIS,MA,42.160000,-71.349998
01586,INVALID,MILLBURY,MA,42.189999,-71.760002
01586,INVALID,WEST MILLBURY,MA,42.189999,-71.760002
01527,STANDARD,EAST MILLBURY,MA,42.189999,-71.760002
01527,STANDARD,MILLBURY,MA,42.189999,-71.760002
01757,STANDARD,MILFORD,MA,42.139999,-71.510002
01949,STANDARD,MIDDLETON,MA,42.599998,-71.010002
02349,UNIQUE,OCEAN SPRAY,MA,41.860001,-70.900002
02349,UNIQUE,MIDDLEBOROUGH,MA,41.860001,-70.900002
02349,UNIQUE,MIDDLEBORO,MA,41.860001,-70.900002
02348,UNIQUE,TALBOTS,MA,41.860001,-70.900002
02348,UNIQUE,LAKEVILLE PHANTOM,MA,41.860001,-70.900002
02348,UNIQUE,MIDDLEBOROUGH,MA,41.860001,-70.900002
02348,UNIQUE,MIDDLEBORO,MA,41.860001,-70.900002
02348,UNIQUE,LAKEVILLE,MA,41.860001,-70.900002
02346,STANDARD,MIDDLEBOROUGH,MA,41.860001,-70.900002
02346,STANDARD,MIDDLEBORO,MA,41.860001,-70.900002
02344,UNIQUE,AETNA LIFE & CASUALTY CO,MA,41.860001,-70.900002
02344,UNIQUE,MIDDLEBOROUGH,MA,41.860001,-70.900002
02344,UNIQUE,MIDDLEBORO,MA,41.860001,-70.900002
01860,STANDARD,MERRIMAC,MA,42.830002,-71.000000
01756,STANDARD,MENDON,MA,42.099998,-71.550003
02053,STANDARD,MEDWAY,MA,42.130001,-71.400002
02052,STANDARD,MEDFIELD,MA,42.180000,-71.300003
01754,STANDARD,MAYNARD,MA,42.419998,-71.449997
02649,STANDARD,SOUTH MASHPEE,MA,41.650002,-70.480003
02649,STANDARD,NEW SEABURY,MA,41.650002,-70.480003
02649,STANDARD,MASHPEE,MA,41.650002,-70.480003
02648,STANDARD,MARSTONS MLS,MA,41.669998,-70.400002
02648,STANDARD,MARSTONS MILLS,MA,41.669998,-70.400002
02051,INVALID,MARSHFIELD,MA,42.150002,-70.730003
02051,INVALID,MARSHFLD HLS,MA,42.150002,-70.730003
02051,INVALID,MARSHFIELD HILLS,MA,42.150002,-70.730003
02065,INVALID,MARSHFIELD,MA,42.099998,-70.709999
02065,INVALID,OCEAN BLUFF,MA,42.099998,-70.709999
02050,STANDARD,MARSHFIELD,MA,42.090000,-70.699997
01752,STANDARD,MARLBORO,MA,42.340000,-71.540001
01752,STANDARD,MARLBOROUGH,MA,42.340000,-71.540001
01945,STANDARD,MHEAD,MA,42.500000,-70.849998
01945,STANDARD,MARBLEHEAD,MA,42.500000,-70.849998
02048,STANDARD,MANSFIELD,MA,42.020000,-71.209999
02345,INVALID,PLYMOUTH,MA,41.919998,-70.559998
02345,INVALID,MANOMET,MA,41.919998,-70.559998
01944,STANDARD,MANCHESTER BY THE SEA,MA,42.560001,-70.760002
01944,STANDARD,MANCHESTER,MA,42.560001,-70.760002
01526,INVALID,MANCHAUG,MA,42.119999,-71.760002
01940,STANDARD,SOUTH LYNNFIELD,MA,42.529999,-71.040001
01940,STANDARD,LYNNFIELD,MA,42.529999,-71.040001
01910,UNIQUE,GENERAL ELEC CO,MA,42.470001,-70.959999
01910,UNIQUE,LYNN,MA,42.470001,-70.959999
01908,STANDARD,NAHANT,MA,42.419998,-70.919998
01907,STANDARD,SWAMPSCOTT,MA,42.459999,-70.889999
01906,STANDARD,SAUGUS,MA,42.459999,-71.010002
01905,STANDARD,WEST LYNN,MA,42.470001,-70.959999
01905,STANDARD,LYNN,MA,42.470001,-70.959999
01904,STANDARD,EAST LYNN,MA,42.470001,-70.959999
01904,STANDARD,LYNN,MA,42.470001,-70.959999
01903,INVALID,LYNN,MA,42.470001,-70.959999
01902,STANDARD,LYNN,MA,42.470001,-70.959999
01901,STANDARD,LYNN,MA,42.470001,-70.959999
01462,STANDARD,LUNENBURG,MA,42.590000,-71.720001
01854,STANDARD,LOWELL,MA,42.630001,-71.320000
01853,INVALID,LOWELL,MA,42.630001,-71.320000
01852,STANDARD,LOWELL,MA,42.630001,-71.320000
01851,STANDARD,LOWELL,MA,42.630001,-71.320000
01850,STANDARD,LOWELL,MA,42.630001,-71.320000
01460,STANDARD,PINGRYVILLE,MA,42.529999,-71.470001
01460,STANDARD,LITTLETON,MA,42.529999,-71.470001
01525,INVALID,LINWOOD,MA,42.049999,-71.639999
01773,STANDARD,LINCOLN CENTER,MA,42.410000,-71.300003
01773,STANDARD,LINCOLN,MA,42.410000,-71.300003
01453,STANDARD,LEOMINSTER,MA,42.509998,-71.769997
01524,STANDARD,LEICESTER,MA,42.250000,-71.900002
01845,STANDARD,N ANDOVER,MA,42.700001,-71.110001
01845,STANDARD,NORTH ANDOVER,MA,42.700001,-71.110001
01844,STANDARD,METHUEN,MA,42.709999,-71.180000
01843,STANDARD,SOUTH LAWRENCE,MA,42.700001,-71.160004
01843,STANDARD,S LAWRENCE,MA,42.700001,-71.160004
01843,STANDARD,LAWRENCE,MA,42.700001,-71.160004
01842,INVALID,LAWRENCE,MA,42.700001,-71.160004
01841,STANDARD,LAWRENCE,MA,42.700001,-71.160004
01840,STANDARD,LAWRENCE,MA,42.700001,-71.160004
01523,STANDARD,NORTH LANCASTER,MA,42.450001,-71.660004
01523,STANDARD,LANCASTER,MA,42.450001,-71.660004
01522,STANDARD,JEFFERSON,MA,42.380001,-71.870003
01938,STANDARD,IPSWICH,MA,42.669998,-70.830002
02647,INVALID,HYANNIS PORT,MA,41.639999,-70.300003
02601,STANDARD,HYANNIS,MA,41.650002,-70.290001
02047,INVALID,MARSHFIELD,MA,42.189999,-70.760002
02047,INVALID,HUMAROCK,MA,42.189999,-70.760002
02045,STANDARD,NANTASKET BEACH,MA,42.299999,-70.900002
02045,STANDARD,HULL,MA,42.299999,-70.900002
01749,STANDARD,HUDSON,MA,42.389999,-71.559998
01452,STANDARD,HUBBARDSTON,MA,42.480000,-72.010002
01748,STANDARD,HOPKINTON,MA,42.220001,-71.519997
01747,STANDARD,HOPEDALE,MA,42.119999,-71.540001
01746,STANDARD,HOLLISTON,MA,42.200001,-71.430000
01520,STANDARD,HOLDEN,MA,42.349998,-71.849998
02343,STANDARD,HOLBROOK,MA,42.139999,-71.000000
02044,UNIQUE,SHARED FIRM ZIP CODE,MA,42.230000,-70.879997
02044,UNIQUE,HINGHAM,MA,42.230000,-70.879997
02043,STANDARD,ACCORD,MA,42.230000,-70.879997
02043,STANDARD,HINGHAM,MA,42.230000,-70.879997
02018,INVALID,NORWELL,MA,42.169998,-70.879997
02018,INVALID,HINGHAM,MA,42.169998,-70.879997
02018,INVALID,ACCORD,MA,42.169998,-70.879997
01835,STANDARD,WARD HILL,MA,42.779999,-71.080002
01835,STANDARD,BRADFORD,MA,42.779999,-71.080002
01835,STANDARD,HAVERHILL,MA,42.779999,-71.080002
01834,STANDARD,GROVELAND,MA,42.750000,-71.029999
01833,STANDARD,HAVERHILL,MA,42.730000,-70.980003
01833,STANDARD,GEORGETOWN,MA,42.730000,-70.980003
01832,STANDARD,HAVERHILL,MA,42.779999,-71.080002
01831,INVALID,HAVERHILL,MA,42.779999,-71.080002
01830,STANDARD,HAVERHILL,MA,42.779999,-71.080002
01937,INVALID,HATHORNE,MA,42.570000,-70.949997
02646,STANDARD,HARWICHPORT,MA,41.660000,-70.059998
02646,STANDARD,HARWICH PORT,MA,41.660000,-70.059998
02645,STANDARD,HARDWICH,MA,41.689999,-70.070000
02645,STANDARD,EAST HARWICH,MA,41.689999,-70.070000
02645,STANDARD,E HARWICH,MA,41.689999,-70.070000
02645,STANDARD,HARWICH,MA,41.689999,-70.070000
01451,STANDARD,HARVARD,MA,42.500000,-71.580002
02341,STANDARD,HANSON,MA,42.060001,-70.849998
02340,UNIQUE,WEARGUARD,MA,42.110001,-70.809998
02340,UNIQUE,HANOVER,MA,42.110001,-70.809998
02339,STANDARD,WEST HANOVER,MA,42.110001,-70.809998
02339,STANDARD,ASSINIPPI,MA,42.110001,-70.809998
02339,STANDARD,HANOVER,MA,42.110001,-70.809998
